time_s,ecg_mv
5.38400,-0.05049
5.38800,-0.11310
5.39200,-0.09288
5.39600,-0.12949
5.40000,-0.13382
5.40400,-0.04961
5.40800,-0.02084
5.41200,0.17178
5.41600,0.34647
5.42000,0.59150
5.42400,0.76080
5.42800,0.95781
5.43200,1.00810
5.43600,0.89667
5.44000,0.70959
5.44400,0.51346
5.44800,0.21436
5.45200,-0.01100
5.45600,-0.16304
5.46000,-0.22020
5.46400,-0.24362
5.46800,-0.22899
5.47200,-0.16060
5.47600,-0.15920
5.48000,-0.10529
5.48400,-0.05634
5.48800,-0.08539
5.49200,-0.03166
5.49600,-0.00792
5.50000,-0.06668
5.50400,-0.05793
5.50800,-0.05351
5.51200,-0.06624
5.51600,-0.01629
5.52000,-0.05775
5.52400,-0.00505
5.52800,0.02067
5.53200,-0.03294
5.53600,0.00200
5.54000,-0.01977
5.54400,0.04576
5.54800,0.02834
5.55200,0.05199
5.55600,0.07383
5.56000,0.10015
5.56400,0.09971
5.56800,0.12498
5.57200,0.13212
5.57600,0.16372
5.58000,0.15597
5.58400,0.19790
5.58800,0.17400
5.59200,0.21725
5.59600,0.27779
5.60000,0.25118
5.60400,0.23190
5.60800,0.26693
5.61200,0.24409
5.61600,0.22926
5.62000,0.24336
5.62400,0.26582
5.62800,0.24915
5.63200,0.22760
5.63600,0.19709
5.64000,0.17854
5.64400,0.21039
5.64800,0.17079
5.65200,0.12899
5.65600,0.08793
5.66000,0.08521
5.66400,0.14522
5.66800,0.05672
5.67200,0.06323
5.67600,0.05524
5.68000,0.03547
5.68400,0.02196
5.68800,-0.00970
5.69200,-0.01173
5.69600,0.03581
5.70000,-0.01923
5.70400,0.00771
5.70800,-0.04727
5.71200,-0.02227
5.71600,-0.01426
5.72000,-0.00086
5.72400,-0.04565
5.72800,-0.01249
5.73200,-0.01755
5.73600,-0.04063
5.74000,-0.01672
5.74400,-0.04444
5.74800,-0.04250
5.75200,-0.02694
5.75600,-0.08076
5.76000,-0.02854
5.76400,-0.04617
5.76800,-0.05521
5.77200,-0.03422
5.77600,-0.01022
5.78000,-0.03330
5.78400,0.00037
5.78800,-0.04787
5.79200,-0.05064
5.79600,0.00691
5.80000,-0.01586
5.80400,-0.00465
5.80800,-0.03980
5.81200,-0.00689
5.81600,-0.01749
5.82000,-0.00943
5.82400,-0.02160
5.82800,0.00231
5.83200,-0.03451
5.83600,-0.04051
5.84000,-0.05050
5.84400,0.00256
5.84800,-0.03513
5.85200,-0.04093
5.85600,-0.03857
5.86000,-0.02838
5.86400,-0.04461
5.86800,-0.02470
5.87200,-0.03114
5.87600,-0.02932
5.88000,-0.03719
5.88400,-0.01697
5.88800,-0.02663
5.89200,-0.01481
5.89600,-0.01183
5.90000,-0.00971
5.90400,-0.06000
5.90800,-0.02663
5.91200,-0.03153
5.91600,0.00017
5.92000,-0.04657
5.92400,-0.02900
5.92800,-0.02029
5.93200,-0.02083
5.93600,0.00602
5.94000,-0.02236
5.94400,0.00609
5.94800,-0.04221
5.95200,-0.04884
5.95600,0.01209
5.96000,-0.00327
5.96400,-0.00193
5.96800,-0.00891
5.97200,-0.00139
5.97600,-0.03508
5.98000,0.00851
5.98400,-0.02080
5.98800,0.00986
5.99200,-0.00779
5.99600,-0.04871
6.00000,-0.03467
6.00400,0.01393
6.00800,-0.01105
6.01200,-0.01592
6.01600,-0.00285
6.02000,-0.01590
6.02400,-0.01798
6.02800,-0.00473
6.03200,-0.00359
6.03600,0.02417
6.04000,-0.00494
6.04400,0.03205
6.04800,0.03081
6.05200,0.02940
6.05600,0.01661
6.06000,-0.00170
6.06400,-0.00126
6.06800,-0.00655
6.07200,-0.01801
6.07600,-0.00441
6.08000,-0.01559
6.08400,0.03033
6.08800,0.00853
6.09200,-0.01077
6.09600,-0.03984
6.10000,-0.00229
6.10400,-0.00923
6.10800,-0.02229
6.11200,-0.02297
6.11600,-0.04488
6.12000,0.01190
6.12400,-0.00034
6.12800,0.05315
6.13200,0.00161
6.13600,0.00016
6.14000,0.03321
6.14400,0.00862
6.14800,0.01143
6.15200,0.00349
6.15600,0.00248
6.16000,0.04921
6.16400,0.04496
6.16800,0.06614
6.17200,0.03278
6.17600,0.04930
6.18000,0.04072
6.18400,0.08766
6.18800,0.05029
6.19200,0.09862
6.19600,0.11719
6.20000,0.12969
6.20400,0.08670
6.20800,0.12886
6.21200,0.09183
6.21600,0.08754
6.22000,0.07064
6.22400,0.11288
6.22800,0.11417
6.23200,0.06008
6.23600,0.04741
6.24000,0.04680
6.24400,0.09541
6.24800,0.05799
6.25200,0.02080
6.25600,-0.00935
6.26000,0.00905
6.26400,0.04319
6.26800,0.05457
6.27200,0.01035
6.27600,0.00085
6.28000,0.00389
6.28400,-0.02393
6.28800,0.03186
6.29200,-0.00796
6.29600,0.03516
6.30000,-0.02005
6.30400,-0.01105
6.30800,0.02039
6.31200,-0.00038
6.31600,0.03081
6.32000,0.01564
6.32400,-0.00773
6.32800,0.02849
6.33200,0.03315
6.33600,-0.02173
6.34000,0.05311
6.34400,0.02617
6.34800,0.03015
6.35200,-0.02535
6.35600,-0.00872
6.36000,-0.01183
6.36400,0.00150
6.36800,-0.06694
6.37200,-0.06933
6.37600,-0.09074
6.38000,-0.02203
6.38400,0.07097
6.38800,0.17090
6.39200,0.38955
6.39600,0.64081
6.40000,0.88028
6.40400,1.01544
6.40800,1.04130
6.41200,0.94392
6.41600,0.76201
6.42000,0.51969
6.42400,0.28246
6.42800,0.06525
6.43200,-0.04824
6.43600,-0.15444
6.44000,-0.20267
6.44400,-0.13260
6.44800,-0.10693
6.45200,-0.08144
6.45600,-0.05994
6.46000,-0.05364
6.46400,-0.01640
6.46800,0.03521
6.47200,0.00885
6.47600,0.00353
6.48000,0.03749
6.48400,0.04174
6.48800,0.05246
6.49200,0.05746
6.49600,0.07728
6.50000,0.03796
6.50400,0.08099
6.50800,0.04946
6.51200,0.09209
6.51600,0.09208
6.52000,0.10497
6.52400,0.13241
6.52800,0.12695
6.53200,0.16500
6.53600,0.17679
6.54000,0.17941
6.54400,0.18341
6.54800,0.19807
6.55200,0.22098
6.55600,0.24548
6.56000,0.26625
6.56400,0.34238
6.56800,0.30995
6.57200,0.32500
6.57600,0.30252
6.58000,0.31303
6.58400,0.32555
6.58800,0.33751
6.59200,0.31170
6.59600,0.36045
6.60000,0.30993
6.60400,0.33314
6.60800,0.25291
6.61200,0.28556
6.61600,0.27572
6.62000,0.25726
6.62400,0.24795
6.62800,0.22362
6.63200,0.20336
6.63600,0.14470
6.64000,0.15136
6.64400,0.10273
6.64800,0.14718
6.65200,0.12701
6.65600,0.10449
6.66000,0.08084
6.66400,0.07584
6.66800,0.11586
6.67200,0.10627
6.67600,0.06431
6.68000,0.08608
6.68400,0.02432
6.68800,0.01393
6.69200,0.04023
6.69600,0.03023
6.70000,0.03488
6.70400,0.04856
6.70800,0.10437
6.71200,0.02999
6.71600,0.04374
6.72000,0.04799
6.72400,0.04162
6.72800,0.06086
6.73200,0.07776
6.73600,0.01745
6.74000,0.04566
6.74400,0.03726
6.74800,0.04983
6.75200,0.01224
6.75600,0.00789
6.76000,-0.00310
6.76400,0.05393
6.76800,0.04745
6.77200,0.04528
6.77600,-0.00334
6.78000,0.03672
6.78400,0.02927
6.78800,0.01629
6.79200,0.02645
6.79600,0.05890
6.80000,0.05601
6.80400,0.04486
6.80800,0.05579
6.81200,0.03362
6.81600,0.04729
6.82000,0.04685
6.82400,0.05732
6.82800,0.04501
6.83200,0.04372
6.83600,0.04407
6.84000,0.03404
6.84400,0.09178
6.84800,0.05757
6.85200,0.05603
6.85600,0.09346
6.86000,0.07585
6.86400,0.01683
6.86800,0.06203
6.87200,0.06505
6.87600,0.08616
6.88000,0.07493
6.88400,0.06419
6.88800,0.02540
6.89200,0.03169
6.89600,0.05464
6.90000,0.05951
6.90400,0.02914
6.90800,0.04203
6.91200,0.04187
6.91600,0.05124
6.92000,0.05691
6.92400,0.04459
6.92800,0.02574
6.93200,0.07548
6.93600,0.08269
6.94000,0.04879
6.94400,0.07155
6.94800,0.06008
6.95200,0.06453
6.95600,0.06111
6.96000,0.03635
6.96400,0.06323
6.96800,0.07210
6.97200,0.03410
6.97600,0.09148
6.98000,0.09408
6.98400,0.08888
6.98800,0.09233
6.99200,0.06752
6.99600,0.04604
7.00000,0.04093
7.00400,0.03679
7.00800,0.05549
7.01200,0.05264
7.01600,0.06682
7.02000,0.01314
7.02400,0.09989
7.02800,0.09930
7.03200,0.05334
7.03600,0.06752
7.04000,0.06362
7.04400,0.05969
7.04800,0.05016
7.05200,0.05199
7.05600,0.03806
7.06000,0.05822
7.06400,0.05428
7.06800,0.06128
7.07200,0.03788
7.07600,0.05589
7.08000,0.05619
7.08400,0.06747
7.08800,0.03431
7.09200,0.06421
7.09600,0.07582
7.10000,0.06858
7.10400,0.04995
7.10800,0.04849
7.11200,0.05498
7.11600,0.07621
7.12000,0.09530
7.12400,0.06452
7.12800,0.05925
7.13200,0.08513
7.13600,0.08833
7.14000,0.07382
7.14400,0.08593
7.14800,0.10806
7.15200,0.13327
7.15600,0.10559
7.16000,0.11803
7.16400,0.15609
7.16800,0.12757
7.17200,0.15804
7.17600,0.16425
7.18000,0.15378
7.18400,0.13199
7.18800,0.14533
7.19200,0.13231
7.19600,0.13687
7.20000,0.10390
7.20400,0.13290
7.20800,0.06830
7.21200,0.08972
7.21600,0.08580
7.22000,0.09838
7.22400,0.06162
7.22800,0.08042
7.23200,0.05487
7.23600,0.07849
7.24000,0.09669
7.24400,0.05267
7.24800,0.06871
7.25200,0.04075
7.25600,0.07842
7.26000,0.08298
7.26400,0.05936
7.26800,0.03591
7.27200,0.06665
7.27600,0.08159
7.28000,0.08043
7.28400,0.07493
7.28800,0.02209
7.29200,0.04513
7.29600,0.08720
7.30000,0.03425
7.30400,0.08135
7.30800,0.09616
7.31200,0.07313
7.31600,0.07876
7.32000,0.04634
7.32400,0.02205
7.32800,0.03372
7.33200,0.01635
7.33600,0.00139
7.34000,0.00212
7.34400,-0.01347
7.34800,0.02593
7.35200,0.11157
7.35600,0.24329
7.36000,0.47675
7.36400,0.67768
7.36800,0.88823
7.37200,1.03571
7.37600,1.07230
7.38000,1.03153
7.38400,0.82063
7.38800,0.54803
7.39200,0.30463
7.39600,0.09959
7.40000,-0.05467
7.40400,-0.10295
7.40800,-0.16919
7.41200,-0.11864
7.41600,-0.08831
7.42000,-0.07256
7.42400,-0.01038
7.42800,0.01581
7.43200,0.04772
7.43600,0.04135
7.44000,0.06407
7.44400,0.02944
7.44800,0.04446
7.45200,0.08483
7.45600,0.09317
7.46000,0.07582
7.46400,0.06857
7.46800,0.10758
7.47200,0.05048
7.47600,0.08384
7.48000,0.12200
7.48400,0.13162
7.48800,0.10927
7.49200,0.10484
7.49600,0.18559
7.50000,0.17479
7.50400,0.17006
7.50800,0.20622
7.51200,0.24094
7.51600,0.18918
7.52000,0.28133
7.52400,0.29166
7.52800,0.25218
7.53200,0.32496
7.53600,0.28808
7.54000,0.35863
7.54400,0.35365
7.54800,0.39796
7.55200,0.34511
7.55600,0.35889
7.56000,0.37821
7.56400,0.33999
7.56800,0.33140
7.57200,0.32816
7.57600,0.32192
7.58000,0.28753
7.58400,0.30305
7.58800,0.28723
7.59200,0.26001
7.59600,0.27440
7.60000,0.21567
7.60400,0.23052
7.60800,0.17626
7.61200,0.18599
7.61600,0.11694
7.62000,0.14557
7.62400,0.12537
7.62800,0.10758
7.63200,0.09519
7.63600,0.09167
7.64000,0.07665
7.64400,0.04074
7.64800,0.06725
7.65200,0.06367
7.65600,0.06047
7.66000,0.04678
7.66400,0.06279
7.66800,0.07926
7.67200,0.05703
7.67600,0.05099
7.68000,0.08706
7.68400,0.07873
7.68800,0.07707
7.69200,0.08132
7.69600,0.05134
7.70000,0.05504
7.70400,0.07970
7.70800,0.04619
7.71200,0.05475
7.71600,0.06459
7.72000,0.06439
7.72400,0.05133
7.72800,0.07644
7.73200,0.05314
7.73600,0.07114
7.74000,0.07797
7.74400,0.06968
7.74800,0.07110
7.75200,0.03316
7.75600,0.03007
7.76000,0.04385
7.76400,0.06566
7.76800,0.08610
7.77200,0.03157
7.77600,0.06208
7.78000,0.03879
7.78400,0.04116
7.78800,0.05021
7.79200,0.06950
7.79600,0.05985
7.80000,0.07911
7.80400,0.03573
7.80800,0.07315
7.81200,0.07389
7.81600,0.05661
7.82000,0.06469
7.82400,0.04380
7.82800,0.03319
7.83200,0.04681
7.83600,0.04198
7.84000,0.11256
7.84400,0.04497
7.84800,0.08760
7.85200,0.05856
7.85600,0.06068
7.86000,0.06922
7.86400,0.03869
7.86800,0.07252
7.87200,0.06164
7.87600,0.02371
7.88000,0.06597
7.88400,0.06491
7.88800,0.06283
7.89200,0.08539
7.89600,0.04532
7.90000,0.06376
7.90400,0.06840
7.90800,0.03534
7.91200,0.07726
7.91600,0.02416
7.92000,0.02709
7.92400,0.06345
7.92800,0.03113
7.93200,0.05050
7.93600,0.01983
7.94000,0.05403
7.94400,0.02988
7.94800,0.05930
7.95200,0.02172
7.95600,0.06126
7.96000,0.04686
7.96400,0.05338
7.96800,0.05066
7.97200,0.05453
7.97600,0.02540
7.98000,0.00043
7.98400,0.05232
7.98800,0.03283
7.99200,0.04236
7.99600,0.05989
8.00000,0.01156
8.00400,0.03591
8.00800,0.03887
8.01200,0.02984
8.01600,0.05743
8.02000,0.04801
8.02400,0.03434
8.02800,0.03102
8.03200,0.06685
8.03600,0.03756
8.04000,0.06260
8.04400,0.06017
8.04800,0.01381
8.05200,0.03081
8.05600,0.05374
8.06000,0.06226
8.06400,0.07344
8.06800,0.07715
8.07200,0.08603
8.07600,0.06318
8.08000,0.07291
8.08400,0.10019
8.08800,0.08468
8.09200,0.12355
8.09600,0.08020
8.10000,0.13449
8.10400,0.12672
8.10800,0.09839
8.11200,0.16311
8.11600,0.15335
8.12000,0.14872
8.12400,0.12540
8.12800,0.13380
8.13200,0.16735
8.13600,0.11283
8.14000,0.05097
8.14400,0.09363
8.14800,0.07700
8.15200,0.08892
8.15600,0.07497
8.16000,0.05683
8.16400,0.05158
8.16800,0.08385
8.17200,0.02960
8.17600,0.09412
8.18000,0.04148
8.18400,0.02857
8.18800,0.06476
8.19200,0.05930
8.19600,0.02646
8.20000,0.06180
8.20400,0.00968
8.20800,0.02774
8.21200,0.06855
8.21600,0.04075
8.22000,0.01969
8.22400,0.05589
8.22800,0.06383
8.23200,0.04494
8.23600,0.00914
8.24000,0.03823
8.24400,0.05339
8.24800,0.06022
8.25200,0.08156
8.25600,0.03869
8.26000,0.03241
8.26400,0.03780
8.26800,0.05612
8.27200,0.00225
8.27600,0.03160
8.28000,-0.06759
8.28400,-0.01096
8.28800,-0.03931
8.29200,0.01593
8.29600,0.10138
8.30000,0.20414
8.30400,0.42242
8.30800,0.65780
8.31200,0.88231
8.31600,1.00516
8.32000,1.04875
8.32400,0.94983
8.32800,0.85196
8.33200,0.54918
8.33600,0.29474
8.34000,0.05562
8.34400,-0.04409
8.34800,-0.15238
8.35200,-0.13440
8.35600,-0.12871
8.36000,-0.10814
8.36400,-0.05195
8.36800,-0.05116
8.37200,-0.00653
8.37600,0.00835
8.38000,0.00704
8.38400,0.04031
8.38800,0.04172
8.39200,0.07660
8.39600,-0.01626
8.40000,0.04045
8.40400,0.03916
8.40800,0.05263
8.41200,0.07562
8.41600,0.08155
8.42000,0.08146
8.42400,0.08004
8.42800,0.10933
8.43200,0.11788
8.43600,0.08641
8.44000,0.13190
8.44400,0.12474
8.44800,0.14476
8.45200,0.18838
8.45600,0.20434
8.46000,0.22343
8.46400,0.22167
8.46800,0.25280
8.47200,0.25543
8.47600,0.29698
8.48000,0.31717
8.48400,0.35058
8.48800,0.35055
8.49200,0.31627
8.49600,0.32756
8.50000,0.31933
8.50400,0.34261
8.50800,0.37155
8.51200,0.33874
8.51600,0.27060
8.52000,0.27715
8.52400,0.26217
8.52800,0.28244
8.53200,0.25509
8.53600,0.24320
8.54000,0.25459
8.54400,0.18417
8.54800,0.16585
8.55200,0.20485
8.55600,0.15599
8.56000,0.11826
8.56400,0.07917
8.56800,0.07646
8.57200,0.04659
8.57600,0.08671
8.58000,0.07737
8.58400,0.08871
8.58800,0.05956
8.59200,0.04299
8.59600,0.03747
8.60000,0.08654
8.60400,0.01013
8.60800,0.04643
8.61200,0.04147
8.61600,0.05170
8.62000,0.03002
8.62400,0.04711
8.62800,0.05267
8.63200,0.03280
8.63600,0.02611
8.64000,0.03116
8.64400,0.01528
8.64800,0.03017
8.65200,0.02807
8.65600,0.03814
8.66000,0.06049
8.66400,0.05978
8.66800,0.02458
8.67200,0.04542
8.67600,0.03914
8.68000,0.04836
8.68400,0.03344
8.68800,0.03821
8.69200,0.02340
8.69600,0.01697
8.70000,0.04999
8.70400,0.05842
8.70800,0.04557
8.71200,0.04093
8.71600,0.03743
8.72000,0.02299
8.72400,-0.00378
8.72800,0.04503
8.73200,0.03564
8.73600,0.02046
8.74000,0.01213
8.74400,0.05687
8.74800,-0.00488
8.75200,0.06632
8.75600,0.04377
8.76000,0.07828
8.76400,0.01639
8.76800,0.03020
8.77200,0.02039
8.77600,0.03351
8.78000,0.02609
8.78400,0.01521
8.78800,0.05156
8.79200,0.01425
8.79600,0.01968
8.80000,0.04081
8.80400,0.01886
8.80800,0.02080
8.81200,0.03650
8.81600,0.02191
8.82000,0.00422
8.82400,0.02699
8.82800,0.02452
8.83200,0.06290
8.83600,0.00675
8.84000,0.04796
8.84400,0.01274
8.84800,0.02122
8.85200,0.02169
8.85600,0.03352
8.86000,0.04526
8.86400,0.06288
8.86800,0.01503
8.87200,0.05424
8.87600,0.04744
8.88000,0.04366
8.88400,0.01211
8.88800,0.04519
8.89200,0.02491
8.89600,0.03401
8.90000,0.02144
8.90400,0.03999
8.90800,0.04889
8.91200,0.04909
8.91600,0.02225
8.92000,0.04614
8.92400,0.05515
8.92800,0.00729
8.93200,0.05532
8.93600,-0.00095
8.94000,0.03649
8.94400,0.03740
8.94800,0.05505
8.95200,0.03085
8.95600,0.01554
8.96000,0.00910
8.96400,-0.00011
8.96800,0.04011
8.97200,0.01993
8.97600,0.01020
8.98000,0.03507
8.98400,0.00901
8.98800,0.01545
8.99200,0.01489
8.99600,0.05703
9.00000,0.05307
9.00400,0.02053
9.00800,-0.00785
9.01200,0.02898
9.01600,0.02476
9.02000,0.03018
9.02400,0.03439
9.02800,0.01654
9.03200,0.04133
9.03600,0.03945
9.04000,0.02680
9.04400,0.01436
9.04800,0.01277
9.05200,0.03616
9.05600,0.00028
9.06000,0.01911
9.06400,0.00742
9.06800,-0.00519
9.07200,0.03522
9.07600,0.02340
9.08000,0.02580
9.08400,0.04428
9.08800,-0.00069
9.09200,0.03108
9.09600,0.04240
9.10000,0.05856
9.10400,0.02664
9.10800,0.07018
9.11200,0.06874
9.11600,0.10067
9.12000,0.10586
9.12400,0.10349
9.12800,0.14420
9.13200,0.10871
9.13600,0.10600
9.14000,0.11126
9.14400,0.10041
9.14800,0.11724
9.15200,0.07639
9.15600,0.10625
9.16000,0.10868
9.16400,0.11099
9.16800,0.07454
9.17200,0.09946
9.17600,0.04919
9.18000,0.05077
9.18400,0.00812
9.18800,0.02376
9.19200,0.01760
9.19600,0.05813
9.20000,0.03581
9.20400,0.00123
9.20800,0.03124
9.21200,0.02878
9.21600,0.01378
9.22000,0.01806
9.22400,0.01112
9.22800,0.00610
9.23200,-0.01822
9.23600,0.01441
9.24000,0.04107
9.24400,0.04378
9.24800,0.01021
9.25200,0.00091
9.25600,0.01122
9.26000,0.03273
9.26400,0.02191
9.26800,0.00349
9.27200,0.02173
9.27600,0.01025
9.28000,0.02354
9.28400,0.00381
9.28800,-0.02048
9.29200,0.00275
9.29600,0.00550
9.30000,-0.04657
9.30400,-0.04521
9.30800,-0.04033
9.31200,-0.06368
9.31600,-0.03656
9.32000,0.09653
9.32400,0.21326
9.32800,0.41343
9.33200,0.60376
9.33600,0.87154
9.34000,0.96061
9.34400,1.02756
9.34800,0.97174
9.35200,0.79606
9.35600,0.50386
9.36000,0.25515
9.36400,0.05819
9.36800,-0.13142
9.37200,-0.16049
9.37600,-0.18352
9.38000,-0.18579
9.38400,-0.12950
9.38800,-0.08284
9.39200,-0.05440
9.39600,-0.02141
9.40000,0.01769
9.40400,-0.00849
9.40800,0.01143
9.41200,0.00273
9.41600,0.03618
9.42000,0.01104
9.42400,0.03120
9.42800,0.02823
9.43200,0.03119
9.43600,0.06841
9.44000,0.03972
9.44400,0.07619
9.44800,0.07331
9.45200,0.09272
9.45600,0.07516
9.46000,0.10884
9.46400,0.11933
9.46800,0.10784
9.47200,0.14104
9.47600,0.15033
9.48000,0.16976
9.48400,0.21358
9.48800,0.19245
9.49200,0.19145
9.49600,0.20710
9.50000,0.24761
9.50400,0.25790
9.50800,0.28264
9.51200,0.30298
9.51600,0.33314
9.52000,0.30939
9.52400,0.31369
9.52800,0.28889
9.53200,0.30965
9.53600,0.31724
9.54000,0.30685
9.54400,0.23091
9.54800,0.27145
9.55200,0.26887
9.55600,0.23711
9.56000,0.17442
9.56400,0.17901
9.56800,0.17794
9.57200,0.15665
9.57600,0.11566
9.58000,0.09769
9.58400,0.11808
9.58800,0.05959
9.59200,0.10006
9.59600,0.06128
9.60000,0.05647
9.60400,0.01607
9.60800,0.02257
9.61200,0.04073
9.61600,-0.00642
9.62000,0.05712
9.62400,-0.01361
9.62800,-0.01326
9.63200,0.00852
9.63600,0.01489
9.64000,0.01806
9.64400,-0.00452
9.64800,-0.00243
9.65200,-0.00384
9.65600,-0.01104
9.66000,-0.05012
9.66400,0.01749
9.66800,0.00344
9.67200,0.00132
9.67600,-0.01410
9.68000,0.00255
9.68400,-0.00278
9.68800,-0.00423
9.69200,0.01828
9.69600,-0.03627
9.70000,0.00146
9.70400,-0.02408
9.70800,-0.00990
9.71200,0.02481
9.71600,-0.02501
9.72000,-0.00630
9.72400,-0.01595
9.72800,0.01346
9.73200,-0.02380
9.73600,-0.03751
9.74000,0.00449
9.74400,-0.01239
9.74800,-0.01192
9.75200,0.01477
9.75600,-0.02324
9.76000,-0.01357
9.76400,-0.00376
9.76800,0.00114
9.77200,-0.01693
9.77600,0.01267
9.78000,0.03564
9.78400,-0.01546
9.78800,0.02809
9.79200,-0.04854
9.79600,0.01879
9.80000,-0.01505
9.80400,-0.00601
9.80800,-0.01538
9.81200,-0.02129
9.81600,-0.03381
9.82000,-0.01706
9.82400,0.01521
9.82800,0.01200
9.83200,-0.01680
9.83600,-0.02046
9.84000,-0.02401
9.84400,-0.03378
9.84800,0.02369
9.85200,0.00158
9.85600,-0.00913
9.86000,-0.02103
9.86400,-0.03143
9.86800,0.01327
9.87200,0.00277
9.87600,-0.03074
9.88000,0.00633
9.88400,-0.03414
9.88800,-0.00076
9.89200,-0.03176
9.89600,-0.02148
9.90000,-0.00423
9.90400,-0.00566
9.90800,0.00525
9.91200,-0.03046
9.91600,0.01571
9.92000,0.01099
9.92400,-0.01524
9.92800,-0.00633
9.93200,-0.03042
9.93600,-0.01863
9.94000,-0.04128
9.94400,-0.01443
9.94800,-0.01254
9.95200,0.00921
9.95600,0.00139
9.96000,-0.00138
9.96400,-0.02420
9.96800,-0.02179
9.97200,-0.02424
9.97600,-0.01365
9.98000,-0.05520
9.98400,-0.00356
9.98800,-0.04867
9.99200,-0.02870
9.99600,-0.01860
10.00000,-0.02911
10.00400,0.01245
10.00800,-0.02158
10.01200,0.01025
10.01600,0.00238
10.02000,-0.02992
10.02400,-0.01291
10.02800,0.00410
10.03200,-0.02745
10.03600,-0.01959
10.04000,-0.03222
10.04400,-0.02061
10.04800,-0.02875
10.05200,-0.02060
10.05600,-0.00317
10.06000,0.00411
10.06400,-0.02029
10.06800,-0.01919
10.07200,-0.00682
10.07600,-0.02901
10.08000,-0.04390
10.08400,-0.00234
10.08800,-0.04159
10.09200,-0.00562
10.09600,-0.04163
10.10000,0.01270
10.10400,-0.04142
10.10800,-0.00347
10.11200,0.01132
10.11600,-0.03279
10.12000,0.01828
10.12400,-0.02085
10.12800,-0.03260
10.13200,0.02256
10.13600,0.03056
10.14000,0.02230
10.14400,-0.01285
10.14800,0.04389
10.15200,0.04771
10.15600,0.05370
10.16000,0.06108
10.16400,0.03577
10.16800,0.06029
10.17200,0.10423
10.17600,0.09542
10.18000,0.05266
10.18400,0.03807
10.18800,0.05025
10.19200,0.05326
10.19600,0.03686
10.20000,-0.00903
10.20400,0.00768
10.20800,-0.00062
10.21200,0.01752
10.21600,0.00722
10.22000,-0.01026
10.22400,-0.00056
10.22800,-0.03425
10.23200,0.00080
10.23600,-0.03843
10.24000,-0.02378
10.24400,-0.01457
10.24800,-0.05036
10.25200,-0.04678
10.25600,-0.06742
10.26000,-0.03083
10.26400,-0.03533
10.26800,-0.04080
10.27200,-0.02521
10.27600,-0.07564
10.28000,-0.03570
10.28400,-0.03380
10.28800,-0.04082
10.29200,-0.02072
10.29600,-0.00262
10.30000,-0.04529
10.30400,-0.05565
10.30800,-0.05101
10.31200,-0.04124
10.31600,-0.03846
10.32000,-0.07728
10.32400,-0.05727
10.32800,-0.11435
10.33200,-0.09321
10.33600,-0.09990
10.34000,-0.06677
10.34400,0.04650
10.34800,0.14008
10.35200,0.33821
10.35600,0.57925
10.36000,0.80414
10.36400,0.91495
10.36800,0.99063
10.37200,0.89073
10.37600,0.72982
10.38000,0.49575
10.38400,0.21649
10.38800,-0.00033
10.39200,-0.14308
10.39600,-0.28244
10.40000,-0.23245
10.40400,-0.21922
10.40800,-0.18975
10.41200,-0.15856
10.41600,-0.12753
10.42000,-0.08814
10.42400,-0.04162
10.42800,-0.05444
10.43200,-0.01916
10.43600,-0.08988
10.44000,-0.04616
10.44400,-0.02927
10.44800,-0.03180
10.45200,-0.05989
10.45600,-0.03650
10.46000,0.00543
10.46400,-0.03718
10.46800,-0.02409
10.47200,-0.01760
10.47600,0.00268
10.48000,0.03676
10.48400,0.04830
10.48800,0.01169
10.49200,0.09369
10.49600,0.07035
10.50000,0.08737
10.50400,0.14828
10.50800,0.13262
10.51200,0.12832
10.51600,0.15739
10.52000,0.17247
10.52400,0.18260
10.52800,0.20955
10.53200,0.24478
10.53600,0.24432
10.54000,0.21814
10.54400,0.30241
10.54800,0.23118
10.55200,0.25071
10.55600,0.24445
10.56000,0.25100
10.56400,0.22002
10.56800,0.22270
10.57200,0.24000
10.57600,0.18544
10.58000,0.14565
10.58400,0.15480
10.58800,0.11475
10.59200,0.10473
10.59600,0.09746
10.60000,0.08296
10.60400,0.05456
10.60800,0.06092
10.61200,0.02676
10.61600,-0.00746
10.62000,0.02290
10.62400,-0.01117
10.62800,0.01019
10.63200,-0.03339
10.63600,-0.01640
10.64000,-0.02691
10.64400,-0.08939
10.64800,-0.07012
10.65200,-0.06609
10.65600,-0.02015
10.66000,-0.08547
10.66400,-0.03334
10.66800,-0.03123
10.67200,-0.04375
10.67600,-0.04115
10.68000,-0.06429
10.68400,-0.05552
10.68800,-0.05145
10.69200,-0.04805
10.69600,-0.04287
10.70000,-0.06069
10.70400,-0.07042
10.70800,-0.06798
10.71200,-0.04949
10.71600,-0.08946
10.72000,-0.08183
10.72400,-0.06584
10.72800,-0.06872
10.73200,-0.06347
10.73600,-0.10956
10.74000,-0.06515
10.74400,-0.06359
10.74800,-0.04403
10.75200,-0.09710
10.75600,-0.06513
10.76000,-0.05029
10.76400,-0.05016
10.76800,-0.03675
10.77200,-0.03961
10.77600,-0.08018
10.78000,-0.04796
10.78400,-0.06677
10.78800,-0.07591
10.79200,-0.03116
10.79600,-0.07288
10.80000,-0.07734
10.80400,-0.06891
10.80800,-0.07760
10.81200,-0.04201
10.81600,-0.05420
10.82000,-0.03472
